owner,source,kind,language,url,status,classification,finalUrl,redirected,mime,error
en:375,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=148,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=148,false,text/html; charset=utf-8,
en:375,project,source-url,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,false,application/pdf,
en:377,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=377,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=377,false,text/html; charset=utf-8,
en:377,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/2015/TheArbitrationReviewoftheAmericas2014.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/TheArbitrationReviewoftheAmericas2014.pdf,false,application/pdf,
en:377,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
en:381,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=381,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=381,false,text/html; charset=utf-8,
en:381,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=145,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=145,false,text/html; charset=utf-8,
en:383,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=383,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=383,false,text/html; charset=utf-8,
en:383,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,false,application/pdf,
en:383,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
en:383,project,source-url,en,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,false,application/pdf,
en:385,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=385,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=385,false,text/html; charset=utf-8,
en:385,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/2015/73CorporateLivewireEnergyNaturalResources2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/73CorporateLivewireEnergyNaturalResources2013.pdf,false,application/pdf,
en:385,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=147,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=147,false,text/html; charset=utf-8,
en:387,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=387,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=387,false,text/html; charset=utf-8,
en:387,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/2015/70Mexicancourtallowsenforcementofarbitraltribunal.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/70Mexicancourtallowsenforcementofarbitraltribunal.pdf,false,application/pdf,
en:387,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=149,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=149,false,text/html; charset=utf-8,
en:389,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=389,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=389,false,text/html; charset=utf-8,
en:389,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/2015/69PraxisMejoresPracticasDiegoSierra.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/69PraxisMejoresPracticasDiegoSierra.pdf,false,application/pdf,
